freq,db
1482,74.9
1483,76.3
1484,76.8
1485,75.8
1486,72.6
1487,63.1
1488,65.9
1489,71
1490,73.7
1491,75.1
1492,74.6
1493,73.9
1494,73.7
1495,73.1
1496,71.8
1497,70.7
1498,69.8
1499,68.6
1500,67.6
1501,67.8
1502,67.7
1503,68
1504,70.3
1505,72.1
1506,72.4
1507,72.7
1508,74.5
1509,75.9
1510,76.5
1511,76.6
1512,76.1
1513,75.4
1514,75
1515,73.8
1516,72.8
1517,72.8
1518,71.5
1519,69.1
1520,66.9
1521,65.1
1522,66.8
1523,67.8
1524,64.9
1525,62.9
1526,62.8
1527,58.9
1528,55
1529,55.7
1530,55.4
1531,59.2
1532,63.4
1533,61.6
1534,58
1535,50.6
1536,53.1
1537,46.4
1538,59.7
1539,59.7
1540,56
1541,45.7
1542,55.8
1543,52.4
1544,56.9
1545,57.8
1546,59.9
1547,59.6
1548,57.7
1549,62.6
1550,60.3
1551,54.9
1552,55.4
1553,51.3
1554,60.7
1555,58.1
1556,53.2
1557,52.1
1558,51.7
1559,49.8
1560,55.8
1561,55
1562,48.1
1563,52.6
1564,51.1
1565,53.1
1566,49.2
1567,48.3
1568,50.6
1569,42.3
1570,56.2
1571,59.4
1572,57.9
1573,48.6
1574,58.8
1575,59.2
1576,62
1577,59.4
1578,45.3
1579,61.5
1580,59.2
1581,64.4
1582,61.4
1583,61.5
1584,61.7
1585,50.9
1586,64.4
1587,63.9
1588,47.4
1589,55.4
1590,54.8
1591,43.8
1592,58.2
1593,53.8
1594,61.3
1595,63.3
1596,49.8
1597,65.7
1598,67
1599,56.4
1600,65.1
1601,68.6
1602,67.7
1603,65
1604,68
1605,68.2
1606,65.5
1607,65.6
1608,71
1609,71.2
1610,63.1
1611,73.3
1612,74.4
1613,64.9
1614,71.9
1615,76.8
1616,74
1617,63
1618,74
1619,74.1
1620,67.6
1621,70.3
1622,71.1
1623,66.2
1624,65
1625,69.6
1626,69.3
1627,65.2
1628,69.8
1629,72.5
1630,68.9
1631,62.7
1632,70.6
1633,71.9
1634,69.1
1635,68.6
1636,68.7
1637,65.9
1638,68.4
1639,69.4
1640,66.9
1641,61.5
1642,63.7
1643,66.9
1644,66.5
1645,64.6
1646,67.5
1647,71.8
1648,72.9
1649,70.3
1650,60.5
1651,64
1652,69.4
1653,71.7
1654,71
1655,66.7
1656,63.9
1657,69.6
1658,70.8
1659,69.2
1660,65.3
1661,51.1
1662,63.7
1663,67.4
1664,70.1
1665,72.4
1666,72.3
1667,68.9
1668,64.2
1669,69.1
1670,71.8
1671,72.5
1672,73.1
1673,72.4
1674,68.6
1675,58.9
1676,58.2
1677,65.8
1678,68.4
1679,70.5
1680,70.9
1681,69.7
1682,67.9
1683,69.6
1684,71.5
1685,71.2
1686,69.9
