freq,db
2085,41.3
2086,41.1
2087,41.6
2088,42
2089,42
2090,41.3
2091,41.6
2092,41.3
2093,41.7
2094,41.9
2095,41.5
2096,42.3
2097,41.9
2098,42.1
2099,42.3
2100,42.9
2101,42
2102,42
2103,42.2
2104,42
2105,41.5
2106,41.5
2107,41.4
2108,41.6
2109,41.7
2110,42.2
2111,41.6
2112,41.7
2113,41.9
2114,42.6
2115,42.3
2116,42.1
2117,41.8
2118,42.6
2119,42.4
2120,41.7
2121,42.5
2122,42.1
2123,42.9
2124,42.5
2125,42
2126,42.5
2127,42.3
2128,42.9
2129,42.6
2130,41.9
2131,41.8
2132,42.8
2133,42.3
2134,42
2135,41.8
2136,42.1
2137,41.8
2138,42.1
2139,42.8
2140,41.7
2141,41.9
2142,41.8
2143,42.3
2144,42.2
2145,41.4
2146,41.3
2147,41.5
2148,41.3
2149,41.2
2150,41.7
2151,41.5
2152,41.5
2153,42
2154,41.2
2155,42.2
2156,42.1
2157,42.6
2158,43
2159,42.4
2160,42.4
2161,42.4
2162,42.6
2163,42.5
2164,42.2
2165,42
2166,42.9
2167,42.9
2168,43.4
2169,42.6
2170,42.4
2171,42.9
2172,43.2
2173,43.9
2174,42.9
2175,43.7
2176,43.7
2177,43.6
2178,43.8
2179,43.5
2180,43.6
2181,43.7
2182,43.7
2183,43.8
2184,44
2185,43.6
2186,43.9
2187,44.6
2188,44.4
2189,44.3
2190,44.4
2191,44.5
2192,44.8
2193,44.9
2194,45
2195,44.4
2196,44.4
2197,44.5
2198,44.5
2199,44.4
2200,44.7
2201,44.4
2202,44.7
2203,44.6
2204,43.7
2205,44.1
2206,44.1
2207,43.9
2208,43.8
2209,43.7
2210,44.3
2211,43.9
2212,44.7
2213,44.4
2214,43.7
2215,43.6
2216,44.4
2217,44.2
2218,44.2
2219,43.7
2220,43.5
2221,43.3
2222,43
2223,43.8
2224,43.7
2225,43.4
2226,43.3
2227,43.1
2228,43.3
2229,43.5
2230,43.1
2231,43.7
2232,43.4
2233,43
2234,43.4
2235,43.5
2236,43.8
2237,43.8
2238,43.7
2239,43
2240,44
2241,43.6
2242,43.2
2243,43.2
2244,43.7
2245,43.6
2246,42.9
2247,43.6
2248,43.5
2249,43.4
2250,43.8
2251,43.8
2252,44.6
2253,44.2
2254,43.9
2255,43.8
2256,43.9
2257,43.8
2258,43.8
2259,44.2
2260,44.4
2261,44.4
2262,44
2263,44.3
2264,44.7
2265,44.9
2266,44.9
2267,45.3
2268,44.3
2269,44.5
2270,44.1
2271,44.5
2272,45.2
2273,45.5
2274,44.9
2275,45.3
2276,44.7
2277,44.5
2278,44.8
2279,44.2
2280,44.4
2281,45
2282,44.6
2283,44.4
